id	speaker_id	filename	sentence	sentence_norm	gender	age	native_language	dialect	created_at	marosijo_score	release	is_valid	empty	duration	sample_rate	size	user_agent	status
0000365	000061	000061-0000365.flac	Í þeim er hægt að hafa skilyrði.	í þeim er hægt að hafa skilyrði	female	70-79	Icelandic	NAN	2019-10-16 11:19:22	1.0	r1	1.0	0	4.27	16000	136798	NAN	train
0000367	000061	000061-0000367.flac	Hún var gefin honum án þess að talað væri við hana áður.	hún var gefin honum án þess að talað væri við hana áður	female	70-79	Icelandic	NAN	2019-10-16 11:19:23	0.813953488372093	r1	1.0	0	4.64	16000	148686	NAN	train
0000368	000061	000061-0000368.flac	Bægslin eru stór og breið og fremur oddhvöss.	bægslin eru stór og breið og fremur oddhvöss	female	70-79	Icelandic	NAN	2019-10-16 11:19:23	0.9428571428571428	r1	1.0	0	5.67	16000	181380	NAN	train
0000369	000061	000061-0000369.flac	Einar Vilberg er íslenskur söngvari og lagasmiður.	einar vilberg er íslenskur söngvari og lagasmiður	female	70-79	Icelandic	NAN	2019-10-16 11:19:23	1.0	r1	1.0	0	4.92	16000	157602	NAN	train
0000370	000059	000059-0000370.flac	Til að fylla sarpinn þurfa býflugurnar að heimsækja fjölmörg blóm.	til að fylla sarpinn þurfa býflugurnar að heimsækja fjölmörg blóm	female	18-19	Icelandic	NAN	2019-10-16 11:20:38	0.9245283018867925	r1	1.0	0	6.14	16000	196686	NAN	train
0000371	000059	000059-0000371.flac	Þann og sautjánda nóvember.	þann og sautjánda nóvember	female	18-19	Icelandic	NAN	2019-10-16 11:20:39	1.0	r1	1.0	0	3.07	16000	98382	NAN	train
0000372	000059	000059-0000372.flac	Hvað gerði hann og var hann skyldur Snorra Sturlusyni?	hvað gerði hann og var hann skyldur snorra sturlusyni	female	18-19	Icelandic	NAN	2019-10-16 11:20:40	0.8863636363636364	r1	1.0	0	4.86	16000	155726	NAN	train
0000373	000059	000059-0000373.flac	Rófubeinið er raunar sérstakt einkenni manna og apa.	rófubeinið er raunar sérstakt einkenni manna og apa	female	18-19	Icelandic	NAN	2019-10-16 11:20:41	1.0	r1	1.0	0	5.21	16000	166648	NAN	train
0000374	000059	000059-0000374.flac	Þar sem hitabreyting er alltaf að minnsta kosti tvö stig.	þar sem hitabreyting er alltaf að minnsta kosti tvö stig	female	18-19	Icelandic	NAN	2019-10-16 11:20:41	1.0	r1	1.0	0	5.16	16000	165284	NAN	train
0000375	000062	000062-0000375.flac	Hófu þá efnafræðingar og eðlisfræðingar að nota sitt hvora skilgreininguna á atómmassaeiningunni.	hófu þá efnafræðingar og eðlisfræðingar að nota sitt hvora skilgreininguna á atómmassaeiningunni	female	70-79	Icelandic	NAN	2019-10-16 11:21:50	1.0	r1	1.0	0	8.5	16000	272030	NAN	train
0000376	000062	000062-0000376.flac	Síð- hefur þá svipaða merkingu og í síðdegi.	síð  hefur þá svipaða merkingu og í síðdegi	female	70-79	Icelandic	NAN	2019-10-16 11:21:51	1.0	r1	1.0	0	5.9	16000	188810	NAN	train
0000377	000062	000062-0000377.flac	Loks var allraheilagramessa fyrsti nóvember í nánd við vetrarkomu.	loks var allraheilagramessa fyrsti nóvember í nánd við vetrarkomu	female	70-79	Icelandic	NAN	2019-10-16 11:21:51	0.9454545454545454	r1	1.0	0	7.48	16000	239336	NAN	train
0000378	000062	000062-0000378.flac	Svipaðar hefðir fyrirfinnast víða á Bretlandseyjum, þó með svæðisbundnum áherslum.	svipaðar hefðir fyrirfinnast víða á bretlandseyjum þó með svæðisbundnum áherslum	female	70-79	Icelandic	NAN	2019-10-16 11:21:52	1.0	r1	1.0	0	6.97	16000	222990	NAN	train
0000379	000062	000062-0000379.flac	Oft sjást ljósleit skýjadeili milli lopanna eða blár himinn.	oft sjást ljósleit skýjadeili milli lopanna eða blár himinn	female	70-79	Icelandic	NAN	2019-10-16 11:21:52	1.0	r1	1.0	0	6.87	16000	220018	NAN	train
0000380	000063	000063-0000380.flac	Frá örófi alda hafa menn leikið leiki, sér og öðrum til skemmtunar.	frá örófi alda hafa menn leikið leiki sér og öðrum til skemmtunar	male	30-39	Icelandic	NAN	2019-10-16 11:23:00	1.0	r1	1.0	0	6.93	16000	221982	NAN	train
0000381	000063	000063-0000381.flac	Albert var fyrsti íslenski atvinnumaðurinn í knattspyrnu.	albert var fyrsti íslenski atvinnumaðurinn í knattspyrnu	male	30-39	Icelandic	NAN	2019-10-16 11:23:00	1.0	r1	1.0	0	6.07	16000	194164	NAN	train
0000382	000063	000063-0000382.flac	Þessi klukka hringdi aftur á móti alltaf á sama tíma.	þessi klukka hringdi aftur á móti alltaf á sama tíma	male	30-39	Icelandic	NAN	2019-10-16 11:23:01	0.9743589743589743	r1	1.0	0	5.72	16000	182984	NAN	train
0000383	000063	000063-0000383.flac	Bensínið byrjar hins vegar að hlaupa í kekki áður en frostmarki er náð.	bensínið byrjar hins vegar að hlaupa í kekki áður en frostmarki er náð	male	30-39	Icelandic	NAN	2019-10-16 11:23:01	0.9464285714285714	r1	1.0	0	6.13	16000	196382	NAN	train
0000385	000064	000064-0000385.flac	Annar raunhæfari draumur hefur því tekið við í gegnum árin.	annar raunhæfari draumur hefur því tekið við í gegnum árin	male	30-39	Icelandic	NAN	2019-10-16 11:23:35	1.0	r1	1.0	0	6.9	16000	220878	NAN	test
0000386	000064	000064-0000386.flac	Uppruni listforma er yfirleitt ekki ákveðið ár eða dagur.	uppruni listforma er yfirleitt ekki ákveðið ár eða dagur	male	30-39	Icelandic	NAN	2019-10-16 11:23:35	0.9787234042553191	r1	1.0	0	6.06	16000	193998	NAN	test
0000387	000063	000063-0000387.flac	Þau eru oftast disklaga.	þau eru oftast disklaga	male	30-39	Icelandic	NAN	2019-10-16 11:23:54	1.0	r1	1.0	0	4.15	16000	132808	NAN	train
0000388	000063	000063-0000388.flac	Mynd Golden ratio.	mynd golden ratio	male	30-39	Icelandic	NAN	2019-10-16 11:23:54	0.6666666666666667	r1	1.0	0	4.09	16000	131102	NAN	train
0000389	000063	000063-0000389.flac	Hann var hertogi í skamma hríð og dó með dularfullum hætti.	hann var hertogi í skamma hríð og dó með dularfullum hætti	male	30-39	Icelandic	NAN	2019-10-16 11:23:55	0.9777777777777777	r1	1.0	0	5.61	16000	179742	NAN	train
0000390	000063	000063-0000390.flac	Var í alvörunni verið að bjóða honum að verða jólasveinn?	var í alvörunni verið að bjóða honum að verða jólasveinn	male	30-39	Icelandic	NAN	2019-10-16 11:23:55	1.0	r1	1.0	0	4.61	16000	147486	NAN	train
0000391	000063	000063-0000391.flac	Gráleitar útfellingar í móbergi þar sem vatn hefur leyst út úr berginu.	gráleitar útfellingar í móbergi þar sem vatn hefur leyst út úr berginu	male	30-39	Icelandic	NAN	2019-10-16 11:23:55	1.0	r1	1.0	0	6.93	16000	221982	NAN	train
0000392	000065	000065-0000392.flac	Talan sjö hefur einnig lengi verið talin sérstök heillatala.	talan sjö hefur einnig lengi verið talin sérstök heillatala	female	30-39	Icelandic	NAN	2019-10-16 11:24:25	1.0	r1	1.0	0	6.78	16000	217038	NAN	train
0000393	000065	000065-0000393.flac	Mendel hafði oft velt því fyrir sér hvernig plöntur öðluðust sérkenni sín.	mendel hafði oft velt því fyrir sér hvernig plöntur öðluðust sérkenni sín	female	30-39	Icelandic	NAN	2019-10-16 11:24:25	1.0	r1	1.0	0	7.92	16000	253518	NAN	train
0000394	000065	000065-0000394.flac	Hlekki á áhugaverð svör á Vísindavefnum sem tengjast efni þessa svars.	hlekki á áhugaverð svör á vísindavefnum sem tengjast efni þessa svars	female	30-39	Icelandic	NAN	2019-10-16 11:24:25	1.0	r1	1.0	0	7.38	16000	236238	NAN	train
0000395	000065	000065-0000395.flac	Undantekningar frá þessari reglu eru tengdar utanaðkomandi vatni og óvenju háu vatnsmagni kvikunnar.	undantekningar frá þessari reglu eru tengdar utanaðkomandi vatni og óvenju háu vatnsmagni kvikunnar	female	30-39	Icelandic	NAN	2019-10-16 11:24:26	1.0	r1	1.0	0	9.36	16000	299598	NAN	train
0000396	000065	000065-0000396.flac	Jaspis er dulkornótt afbrigði af kísli.	jaspis er dulkornótt afbrigði af kísli	female	30-39	Icelandic	NAN	2019-10-16 11:24:26	1.0	r1	1.0	0	5.28	16000	169038	NAN	train
0000397	000066	000066-0000397.flac	Nokkur merkjanna eru pólhverf frá Íslandi séð.	nokkur merkjanna eru pólhverf frá íslandi séð	female	70-79	Icelandic	NAN	2019-10-16 11:24:32	1.0	r1	1.0	0	6.22	16000	199212	NAN	train
0000398	000066	000066-0000398.flac	Formlegt kristniboð mun enda almennt vera óheimilt í múslimskum löndum.	formlegt kristniboð mun enda almennt vera óheimilt í múslimskum löndum	female	70-79	Icelandic	NAN	2019-10-16 11:24:32	1.0	r1	1.0	0	7.38	16000	236364	NAN	train
0000399	000066	000066-0000399.flac	Langt í frá.	langt í frá	female	70-79	Icelandic	NAN	2019-10-16 11:24:33	1.0	r1	1.0	0	3.39	16000	108562	NAN	train
0000400	000066	000066-0000400.flac	Og hvað áttu varnarlausir Íslendingar svo sem að gera?	og hvað áttu varnarlausir íslendingar svo sem að gera	female	70-79	Icelandic	NAN	2019-10-16 11:24:33	0.9565217391304348	r1	1.0	0	5.43	16000	173950	NAN	train
0000401	000066	000066-0000401.flac	Lindi, hringdu í Kristall eftir fjörutíu og níu mínútur.	lindi hringdu í kristall eftir fjörutíu og níu mínútur	female	70-79	Icelandic	NAN	2019-10-16 11:24:34	0.9565217391304348	r1	1.0	0	6.73	16000	215560	NAN	train
0000402	000063	000063-0000402.flac	Samkynhneigðir hafa hins vegar fyrst og fremst verið skilgreindir út frá kynhneigð sinni.	samkynhneigðir hafa hins vegar fyrst og fremst verið skilgreindir út frá kynhneigð sinni	male	30-39	Icelandic	NAN	2019-10-16 11:24:35	0.9705882352941176	r1	1.0	0	7.38	16000	236148	NAN	train
0000404	000063	000063-0000404.flac	Þetta getur gerst á klukkutíma.	þetta getur gerst á klukkutíma	male	30-39	Icelandic	NAN	2019-10-16 11:24:35	1.0	r1	1.0	0	3.88	16000	124104	NAN	train
0000405	000063	000063-0000405.flac	Áin er í eigu Óttars Yngvasonar og Einars Sigfússonar.	áin er í eigu óttars yngvasonar og einars sigfússonar	male	30-39	Icelandic	NAN	2019-10-16 11:24:36	0.9761904761904762	r1	1.0	0	5.93	16000	189726	NAN	train
0000406	000063	000063-0000406.flac	Lillian, hver syngur þetta lag?	lillian hver syngur þetta lag	male	30-39	Icelandic	NAN	2019-10-16 11:24:38	1.0	r1	1.0	0	4.32	16000	138184	NAN	train
0000407	000067	000067-0000407.flac	Þeir stóðu lútir og horfði annar eftir öðrum.	þeir stóðu lútir og horfði annar eftir öðrum	female	60-69	Icelandic	NAN	2019-10-16 11:25:16	1.0	r1	1.0	0	6.42	16000	205518	NAN	train
0000408	000067	000067-0000408.flac	Útgeislun þeirra er ýmist í einum samfelldum öldugangi.	útgeislun þeirra er ýmist í einum samfelldum öldugangi	female	60-69	Icelandic	NAN	2019-10-16 11:25:17	1.0	r1	1.0	0	5.34	16000	170958	NAN	train
0000409	000067	000067-0000409.flac	Áður fyrr mynduðu hersveitirnar fjórar.	áður fyrr mynduðu hersveitirnar fjórar	female	60-69	Icelandic	NAN	2019-10-16 11:25:17	1.0	r1	1.0	0	4.86	16000	155598	NAN	train
0000410	000067	000067-0000410.flac	Framhluti höfðans ber nafnið Þúfubjarg og er það mikið fuglabjarg.	framhluti höfðans ber nafnið þúfubjarg og er það mikið fuglabjarg	female	60-69	Icelandic	NAN	2019-10-16 11:25:17	1.0	r1	1.0	0	6.36	16000	203598	NAN	train
0000411	000067	000067-0000411.flac	Eitt slíkt er talið vera í Vetrarbrautinni okkar.	eitt slíkt er talið vera í vetrarbrautinni okkar	female	60-69	Icelandic	NAN	2019-10-16 11:25:18	1.0	r1	1.0	0	5.1	16000	163278	NAN	train
0000412	000063	000063-0000412.flac	Síðan var honum boðið hlutverk í Sjö dögum sem leikari.	síðan var honum boðið hlutverk í sjö dögum sem leikari	male	30-39	Icelandic	NAN	2019-10-16 11:25:20	1.0	r1	1.0	0	5.2	16000	166430	NAN	train
0000413	000063	000063-0000413.flac	Hún lærði einnig um spírun gróa og lífsferil sveppa.	hún lærði einnig um spírun gróa og lífsferil sveppa	male	30-39	Icelandic	NAN	2019-10-16 11:25:20	1.0	r1	1.0	0	5.42	16000	173428	NAN	train
0000414	000063	000063-0000414.flac	Þetta eru héruðin Álava.	þetta eru héruðin álava	male	30-39	Icelandic	NAN	2019-10-16 11:25:21	1.0	r1	1.0	0	4.05	16000	129566	NAN	train
0000415	000063	000063-0000415.flac	Vilhjálmur neyddist smátt og smátt til að taka undir hin róttækari sjónarmið kalvínista.	vilhjálmur neyddist smátt og smátt til að taka undir hin róttækari sjónarmið kalvínista	male	30-39	Icelandic	NAN	2019-10-16 11:25:21	0.9436619718309859	r1	1.0	0	7.81	16000	250142	NAN	train
0000416	000063	000063-0000416.flac	Þar sem það eru til margar mismunandi tölvur í dag.	þar sem það eru til margar mismunandi tölvur í dag	male	30-39	Icelandic	NAN	2019-10-16 11:25:21	1.0	r1	1.0	0	5.16	16000	165064	NAN	train
0000418	000063	000063-0000418.flac	Miklar deilur hafa þó komið upp í sambandi við langlífi manna.	miklar deilur hafa þó komið upp í sambandi við langlífi manna	male	30-39	Icelandic	NAN	2019-10-16 11:26:20	1.0	r1	1.0	0	5.6	16000	179144	NAN	train
0000419	000063	000063-0000419.flac	Kjarninn er svo samsettur úr jákvætt hlöðnum róteindum og óhlöðnum nifteindum.	kjarninn er svo samsettur úr jákvætt hlöðnum róteindum og óhlöðnum nifteindum	male	30-39	Icelandic	NAN	2019-10-16 11:26:21	1.0	r1	1.0	0	7.31	16000	233928	NAN	train
0000420	000063	000063-0000420.flac	Einar Þorsteinsson fæddist í Hvammi í Norðurárdal og ólst þar upp.	einar þorsteinsson fæddist í hvammi í norðurárdal og ólst þar upp	male	30-39	Icelandic	NAN	2019-10-16 11:26:21	0.94	r1	1.0	0	6.25	16000	200222	NAN	train
0000421	000063	000063-0000421.flac	Lágfletir eru stundum notaðir í arkitektúr vegna þess að þeir þykja fallegir.	lágfletir eru stundum notaðir í arkitektúr vegna þess að þeir þykja fallegir	male	30-39	Icelandic	NAN	2019-10-16 11:26:21	0.9508196721311475	r1	1.0	0	6.53	16000	208926	NAN	train
0000422	000068	000068-0000422.flac	Síðar skutu þessar hugmyndir upp kolli í hjátrúnni.	síðar skutu þessar hugmyndir upp kolli í hjátrúnni	female	60-69	Icelandic	NAN	2019-10-16 11:26:29	1.0	r1	1.0	0	5.88	16000	188238	NAN	train
0000423	000068	000068-0000423.flac	Bjarni fæddist á Brautarholti á Kjalarnesi.	bjarni fæddist á brautarholti á kjalarnesi	female	60-69	Icelandic	NAN	2019-10-16 11:26:29	1.0	r1	1.0	0	4.56	16000	145998	NAN	train
0000424	000068	000068-0000424.flac	Blóðið fossaði úr nefinu á honum og neðri vörinni og litaði snjófölina rauða.	blóðið fossaði úr nefinu á honum og neðri vörinni og litaði snjófölina rauða	female	60-69	Icelandic	NAN	2019-10-16 11:26:29	1.0	r1	1.0	0	7.2	16000	230478	NAN	train
0000426	000068	000068-0000426.flac	Skógarfroskurinn finnst í Norður-Ameríku.	skógarfroskurinn finnst í norður ameríku	female	60-69	Icelandic	NAN	2019-10-16 11:26:30	1.0	r1	1.0	0	3.84	16000	122958	NAN	train
0000427	000069	000069-0000427.flac	Þannig eru til dæmis orðin.	þannig eru til dæmis orðin	female	30-39	Icelandic	NAN	2019-10-16 11:26:49	1.0	r1	1.0	0	3.66	16000	117198	NAN	train
0000428	000069	000069-0000428.flac	Eftir að félög opinberra starfsmanna fengu verkfallsrétt hafa þau stundum beitt því.	eftir að félög opinberra starfsmanna fengu verkfallsrétt hafa þau stundum beitt því	female	30-39	Icelandic	NAN	2019-10-16 11:26:49	0.9710144927536232	r1	1.0	0	5.64	16000	180558	NAN	train
0000429	000069	000069-0000429.flac	Sum orðin eru afrituð beint úr.	sum orðin eru afrituð beint úr	female	30-39	Icelandic	NAN	2019-10-16 11:26:49	1.0	r1	1.0	0	4.26	16000	136398	NAN	train
0000430	000069	000069-0000430.flac	Þá geta stórvaxnir fuglar.	þá geta stórvaxnir fuglar	female	30-39	Icelandic	NAN	2019-10-16 11:26:50	1.0	r1	1.0	0	4.2	16000	134478	NAN	train
0000431	000069	000069-0000431.flac	Þær kallast markfrumur hormónsins sem um er að ræða.	þær kallast markfrumur hormónsins sem um er að ræða	female	30-39	Icelandic	NAN	2019-10-16 11:26:50	0.8837209302325582	r1	1.0	0	4.8	16000	153678	NAN	train
0000432	000063	000063-0000432.flac	Þegar við kveikjum á kerti berum við eld að kveiknum.	þegar við kveikjum á kerti berum við eld að kveiknum	male	30-39	Icelandic	NAN	2019-10-16 11:26:55	0.975609756097561	r1	1.0	0	5.36	16000	171550	NAN	train
0000433	000063	000063-0000433.flac	Afar lítið er vitað um vistfræði þessara tegunda.	afar lítið er vitað um vistfræði þessara tegunda	male	30-39	Icelandic	NAN	2019-10-16 11:26:55	1.0	r1	1.0	0	5.05	16000	161566	NAN	train
0000434	000063	000063-0000434.flac	Tindar, hvaða vikudagur er í dag?	tindar hvaða vikudagur er í dag	male	30-39	Icelandic	NAN	2019-10-16 11:26:55	0.9615384615384616	r1	1.0	0	4.04	16000	129224	NAN	train
0000435	000063	000063-0000435.flac	Hvað geturðu sagt mér um þróun apa?	hvað geturðu sagt mér um þróun apa	male	30-39	Icelandic	NAN	2019-10-16 11:26:55	0.9285714285714286	r1	1.0	0	3.81	16000	122142	NAN	train
0000436	000063	000063-0000436.flac	Sama má segja um hinn lútherska söfnuð.	sama má segja um hinn lútherska söfnuð	male	30-39	Icelandic	NAN	2019-10-16 11:26:56	1.0	r1	1.0	0	4.25	16000	135966	NAN	train
0000437	000070	000070-0000437.flac	Kanínur- Dýralækningastofa Helgu Finnsdóttur.	kanínur  dýralækningastofa helgu finnsdóttur	female	70-79	Icelandic	NAN	2019-10-16 11:27:03	1.0	r1	1.0	0	6.08	16000	194754	NAN	train
0000439	000070	000070-0000439.flac	Ljósbaugar, venjulega nefndir rosabaugar, sjást stundum kringum tunglið, en oftar þó um sólina.	ljósbaugar venjulega nefndir rosabaugar sjást stundum kringum tunglið en oftar þó um sólina	female	70-79	Icelandic	NAN	2019-10-16 11:27:04	0.7333333333333334	r1	1.0	0	9.38	16000	300266	NAN	train
0000440	000070	000070-0000440.flac	Flugvélaflakið er friðað og öll köfun við það er bannað.	flugvélaflakið er friðað og öll köfun við það er bannað	female	70-79	Icelandic	NAN	2019-10-16 11:27:04	0.9565217391304348	r1	1.0	0	7.06	16000	225962	NAN	train
0000441	000070	000070-0000441.flac	Það er oftast nátengt flekahreyfingum jarðskorpunnar.	það er oftast nátengt flekahreyfingum jarðskorpunnar	female	70-79	Icelandic	NAN	2019-10-16 11:27:05	0.9302325581395349	r1	1.0	0	4.78	16000	153144	NAN	train
0000442	000071	000071-0000442.flac	Næst ælir dýrið fæðunni aftur upp munn í smá skömmtum.	næst ælir dýrið fæðunni aftur upp munn í smá skömmtum	female	30-39	Icelandic	NAN	2019-10-16 11:28:12	1.0	r1	1.0	0	5.46	16000	174798	NAN	train
0000443	000071	000071-0000443.flac	Margir telja að fuglar séu þær núlifandi dýrategundir sem séu skyldastar risaeðlum.	margir telja að fuglar séu þær núlifandi dýrategundir sem séu skyldastar risaeðlum	female	30-39	Icelandic	NAN	2019-10-16 11:28:13	0.9726027397260274	r1	1.0	0	7.38	16000	236238	NAN	train
0000444	000071	000071-0000444.flac	Ýmsir athyglisverðir forngripir hafa fundist við þessar rannsóknir.	ýmsir athyglisverðir forngripir hafa fundist við þessar rannsóknir	female	30-39	Icelandic	NAN	2019-10-16 11:28:13	1.0	r1	1.0	0	5.82	16000	186318	NAN	train
0000445	000071	000071-0000445.flac	Um þessa brennudóma má lesa í doktorsritgerð minni.	um þessa brennudóma má lesa í doktorsritgerð minni	female	30-39	Icelandic	NAN	2019-10-16 11:28:13	0.975	r1	1.0	0	4.68	16000	149838	NAN	train
0000446	000071	000071-0000446.flac	Í söfnum Orðabókar Háskólans eru dæmi um orðasambandið rúsínan í pylsuendanum úr nútímamáli.	í söfnum orðabókar háskólans eru dæmi um orðasambandið rúsínan í pylsuendanum úr nútímamáli	female	30-39	Icelandic	NAN	2019-10-16 11:28:14	1.0	r1	1.0	0	7.86	16000	251598	NAN	train
0000448	000063	000063-0000448.flac	Eftir að Ísland varð sjálfstætt ríki árið nítján hundrað fjörutíu og fjórir var enn hert á kröfugerð.	eftir að ísland varð sjálfstætt ríki árið nítján hundrað fjörutíu og fjórir var enn hert á kröfugerð	male	30-39	Icelandic	NAN	2019-10-16 11:28:33	1.0	r1	1.0	0	7.79	16000	249204	NAN	train
0000450	000063	000063-0000450.flac	Táknmál er alvöru mál eins og önnur tungumál.	táknmál er alvöru mál eins og önnur tungumál	male	30-39	Icelandic	NAN	2019-10-16 11:28:34	0.9428571428571428	r1	1.0	0	4.6	16000	147144	NAN	train
0000451	000063	000063-0000451.flac	Frekara lesefni á Vísindavefnum Af hverju er nafnið Jónsmessa dregið?	frekara lesefni á vísindavefnum af hverju er nafnið jónsmessa dregið	male	30-39	Icelandic	NAN	2019-10-16 11:28:34	1.0	r1	1.0	0	7.09	16000	227102	NAN	train
0000452	000063	000063-0000452.flac	Á sama stað.	á sama stað	male	30-39	Icelandic	NAN	2019-10-16 11:29:18	1.0	r1	1.0	0	2.87	16000	91848	NAN	train
0000453	000063	000063-0000453.flac	Lirfur éta laufblöð á ýmsum trjátegundum.	lirfur éta laufblöð á ýmsum trjátegundum	male	30-39	Icelandic	NAN	2019-10-16 11:29:19	1.0	r1	1.0	0	4.74	16000	151668	NAN	train
0000454	000063	000063-0000454.flac	Lögun ferilsins útskýrist meðal annars af hlutfalli yfirborðs og rúmmáls kjarnans.	lögun ferilsins útskýrist meðal annars af hlutfalli yfirborðs og rúmmáls kjarnans	male	30-39	Icelandic	NAN	2019-10-16 11:29:19	1.0	r1	1.0	0	8.09	16000	258846	NAN	train
0000455	000063	000063-0000455.flac	Biskup Íslands, vígslubiskupar, prófastar og prestar þjóðkirkjunnar.	biskup íslands vígslubiskupar prófastar og prestar þjóðkirkjunnar	male	30-39	Icelandic	NAN	2019-10-16 11:29:19	1.0	r1	1.0	0	6.63	16000	212084	NAN	train
0000456	000063	000063-0000456.flac	Sama á við um íslenska launamanninn.	sama á við um íslenska launamanninn	male	30-39	Icelandic	NAN	2019-10-16 11:29:20	1.0	r1	1.0	0	3.79	16000	121288	NAN	train
0000457	000072	000072-0000457.flac	Tölurnar í þessu dæmi eru auðvitað ekki tilviljun.	tölurnar í þessu dæmi eru auðvitað ekki tilviljun	female	30-39	Icelandic	NAN	2019-10-16 11:29:22	1.0	r1	1.0	0	4.38	16000	140238	NAN	train
0000458	000072	000072-0000458.flac	Nánar má lesa um þetta á vefsíðu Bændasamtaka Íslands.	nánar má lesa um þetta á vefsíðu bændasamtaka íslands	female	30-39	Icelandic	NAN	2019-10-16 11:29:22	0.9565217391304348	r1	1.0	0	4.68	16000	149838	NAN	train
0000459	000072	000072-0000459.flac	Á þessum langa tíma.	á þessum langa tíma	female	30-39	Icelandic	NAN	2019-10-16 11:29:22	1.0	r1	1.0	0	3.24	16000	103758	NAN	train
0000460	000072	000072-0000460.flac	Langflest dýr hafa þó hjarta og hér á eftir koma nokkur dæmi.	langflest dýr hafa þó hjarta og hér á eftir koma nokkur dæmi	female	30-39	Icelandic	NAN	2019-10-16 11:29:23	1.0	r1	1.0	0	5.58	16000	178638	NAN	train
0000461	000072	000072-0000461.flac	Geðshræringar eru óheilbrigðar vegna þess að þær eru ekki í samræmi við náttúruna.	geðshræringar eru óheilbrigðar vegna þess að þær eru ekki í samræmi við náttúruna	female	30-39	Icelandic	NAN	2019-10-16 11:29:23	0.9090909090909091	r1	1.0	0	5.64	16000	180558	NAN	train
0000462	000063	000063-0000462.flac	Í ritum eins og Náttúrufræðingnum.	í ritum eins og náttúrufræðingnum	male	30-39	Icelandic	NAN	2019-10-16 11:30:52	0.9285714285714286	r1	1.0	0	3.93	16000	125726	NAN	train
0000464	000063	000063-0000464.flac	Smellið á myndina til að skoða stærra eintak af henni.	smellið á myndina til að skoða stærra eintak af henni	male	30-39	Icelandic	NAN	2019-10-16 11:30:53	0.9512195121951219	r1	1.0	0	4.24	16000	135624	NAN	train
0000465	000063	000063-0000465.flac	Um sjö prósent af börnum með heilalömun hafa meðfædda heilalömun.	um sjö prósent af börnum með heilalömun hafa meðfædda heilalömun	male	30-39	Icelandic	NAN	2019-10-16 11:30:53	1.0	r1	1.0	0	5.99	16000	191604	NAN	train
0000466	000063	000063-0000466.flac	Alaotran Gentle Lemur Finnst á Madagaskar.	alaotran gentle lemur finnst á madagaskar	male	30-39	Icelandic	NAN	2019-10-16 11:30:54	1.0	r1	1.0	0	4.81	16000	153886	NAN	train
0000467	000063	000063-0000467.flac	Orkuna fá þær flestar frá sólinni, en þá kallast þessi efnaframleiðsla ljóstillífun.	orkuna fá þær flestar frá sólinni en þá kallast þessi efnaframleiðsla ljóstillífun	male	30-39	Icelandic	NAN	2019-10-16 11:31:40	1.0	r1	1.0	0	6.65	16000	212766	NAN	train
0000468	000063	000063-0000468.flac	Í miðju gígsins er mikil sigðarlaga bunga eða fjall.	í miðju gígsins er mikil sigðarlaga bunga eða fjall	male	30-39	Icelandic	NAN	2019-10-16 11:31:40	1.0	r1	1.0	0	5.73	16000	183326	NAN	train
0000469	000063	000063-0000469.flac	Ólíkt býflugum sem gera sér stór bú ofanjarðar.	ólíkt býflugum sem gera sér stór bú ofanjarðar	male	30-39	Icelandic	NAN	2019-10-16 11:31:40	1.0	r1	1.0	0	4.69	16000	150046	NAN	train
0000470	000063	000063-0000470.flac	Fyrirtækið er alfarið í eigu Orkuveitu Reykjavíkur.	fyrirtækið er alfarið í eigu orkuveitu reykjavíkur	male	30-39	Icelandic	NAN	2019-10-16 11:31:41	0.975	r1	1.0	0	4.85	16000	155422	NAN	train
0000471	000063	000063-0000471.flac	Nóa, mun rigna í dag?	nóa mun rigna í dag	male	30-39	Icelandic	NAN	2019-10-16 11:31:41	0.9333333333333333	r1	1.0	0	3.64	16000	116424	NAN	train
0000472	000063	000063-0000472.flac	Jón Ólafur var að verða úrkula vonar þegar Herra Toshizo kom með hugmynd.	jón ólafur var að verða úrkula vonar þegar herra toshizo kom með hugmynd	male	30-39	Icelandic	NAN	2019-10-16 11:32:28	0.9491525423728814	r1	1.0	0	6.48	16000	207390	NAN	train
0000473	000063	000063-0000473.flac	Maja, spilaðu lag.	maja spilaðu lag	male	30-39	Icelandic	NAN	2019-10-16 11:32:28	1.0	r1	1.0	0	3.23	16000	103368	NAN	train
0000474	000063	000063-0000474.flac	Oft er það þannig að uppruni er umdeildur þegar heimildir eru fáar.	oft er það þannig að uppruni er umdeildur þegar heimildir eru fáar	male	30-39	Icelandic	NAN	2019-10-16 11:32:29	0.9423076923076923	r1	1.0	0	5.35	16000	171124	NAN	train
0000476	000063	000063-0000476.flac	Í öll önnur skipti státaði Sjálfstæðisflokkurinn sig af fyrsta þingmanni Vestfjarða.	í öll önnur skipti státaði sjálfstæðisflokkurinn sig af fyrsta þingmanni vestfjarða	male	30-39	Icelandic	NAN	2019-10-16 11:32:29	1.0	r1	1.0	0	5.93	16000	189726	NAN	train
0000477	000063	000063-0000477.flac	Færslan er mismikil eftir fjarlægð, og því bjagast eða aflagast bergið í kring.	færslan er mismikil eftir fjarlægð og því bjagast eða aflagast bergið í kring	male	30-39	Icelandic	NAN	2019-10-16 11:33:13	1.0	r1	1.0	0	6.12	16000	195870	NAN	train
